id,class_label,items_json
846,shop:supermarket,"[""islamabad"", ""islamabad_kohistan"", ""kohistan"", ""kohistan_اسلام"", ""shop"", ""shop_supermarket"", ""store"", ""store_shop"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
847,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""store"", ""store_shop"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
848,shop:supermarket,"[""carry"", ""cash"", ""cash_carry"", ""islamabad"", ""madina"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
849,shop:supermarket,"[""carry"", ""carry_shop"", ""cash"", ""cash_carry"", ""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""malik"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
850,shop:supermarket,"[""islamabad"", ""mart"", ""mart_shop"", ""max"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:building=yes"", ""tag:shop=supermarket""]"
851,shop:supermarket,"[""carry"", ""carry_shop"", ""cash"", ""cash_carry"", ""islamabad"", ""punjab"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
852,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:building=yes"", ""tag:shop=supermarket""]"
853,shop:supermarket,"[""islamabad"", ""mart"", ""mart_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
854,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
855,shop:supermarket,"[""gali"", ""islamabad"", ""islamabad_gali"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""taqwa""]"
856,shop:supermarket,"[""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_supermarket"", ""store"", ""store_shop"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""utility"", ""utility_store"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
857,shop:supermarket,"[""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_supermarket"", ""store"", ""store_shop"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""utility"", ""utility_store"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
858,shop:supermarket,"[""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_supermarket"", ""store"", ""store_shop"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""utility"", ""utility_store"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
859,shop:supermarket,"[""islamabad"", ""islamabad_mangla"", ""mangla"", ""mangla_اسلام"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""super"", ""super_market"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""utility"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
860,shop:supermarket,"[""capital"", ""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
861,shop:supermarket,"[""islamabad"", ""islamabad_اسٹریٹ"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""اسٹریٹ"", ""اسٹریٹ_اسلام"", ""مارکیٹ"", ""مارکیٹ_shop""]"
862,shop:supermarket,"[""chak"", ""chak_shehzad"", ""islamabad"", ""islamabad_shop"", ""shehzad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""شہزاد"", ""شہزاد_ٹاؤن"", ""ٹاؤن""]"
863,shop:supermarket,"[""islamabad"", ""islamabad_اسٹریٹ"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""اسٹریٹ"", ""اسٹریٹ_اسلام"", ""شہزاد"", ""شہزاد_ٹاؤن"", ""مارکیٹ"", ""مارکیٹ_shop"", ""ٹاؤن""]"
864,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""ویسٹ""]"
865,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
866,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
867,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
868,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
869,tourism:hotel,"[""al"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""راولپنڈی""]"
870,tourism:hotel,"[""al"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
871,tourism:hotel,"[""al"", ""f11"", ""f11_اسلام"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_service"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f11"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
872,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
873,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
874,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_skyways"", ""skyways"", ""skyways_راولپنڈی"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""راولپنڈی""]"
875,tourism:hotel,"[""bismillah"", ""g-11"", ""g-11_اسلام"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_service"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_g-11"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
876,tourism:hotel,"[""bismillah"", ""centre"", ""g-11"", ""g-11_اسلام"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_service"", ""naan"", ""naan_centre"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_g-11"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
877,tourism:hotel,"[""bismillah"", ""hotel"", ""hotel_islamabad"", ""house"", ""house_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
878,tourism:hotel,"[""bolan"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
879,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
880,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""house"", ""house_tourism"", ""islamabad"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
881,tourism:hotel,"[""city"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_murree"", ""murree"", ""murree_راولپنڈی"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""view"", ""view_hotel"", ""راولپنڈی""]"
882,tourism:hotel,"[""college"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_college"", ""residency"", ""residency_tourism"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
883,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""inn"", ""inn_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
884,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
885,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_murree"", ""murree"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
886,tourism:hotel,"[""f-62"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
887,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
888,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
889,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""markaz"", ""markaz_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""view"", ""view_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
890,tourism:hotel,"[""al-habib"", ""buksh"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_muhammad"", ""muhammad"", ""muhammad_buksh"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
891,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_mangla"", ""mangla"", ""mangla_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
892,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_mangla"", ""mangla"", ""mangla_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
893,tourism:hotel,"[""city"", ""hotel"", ""hotel_islamabad"", ""international"", ""islamabad"", ""islamabad_mangla"", ""mangla"", ""mangla_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
894,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
895,tourism:hotel,"[""constitution"", ""constitution_اسلام"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_constitution"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
896,tourism:hotel,"[""centre"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""margala"", ""tag:building=no"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
897,tourism:hotel,"[""agha"", ""agha_khan"", ""hotel"", ""hotel_islamabad"", ""hotel_one"", ""islamabad"", ""islamabad_agha"", ""khan"", ""khan_اسلام"", ""one"", ""one_tourism"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
898,tourism:hotel,"[""7th"", ""f-6"", ""f-6_اسلام"", ""hotel"", ""hotel_islamabad"", ""hotel_one"", ""islamabad"", ""islamabad_service"", ""one"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f-6"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
899,tourism:hotel,"[""f-6"", ""f-6_اسلام"", ""hotel"", ""hotel_islamabad"", ""hotel_one"", ""islamabad"", ""islamabad_service"", ""one"", ""one_tourism"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f-6"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
900,tourism:hotel,"[""city"", ""hotel"", ""hotel_islamabad"", ""hotel_royal"", ""islamabad"", ""islamabad_اسلام"", ""royal"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
901,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_royal"", ""islamabad"", ""islamabad_اسلام"", ""royal"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
902,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_murree"", ""murree"", ""murree_راولپنڈی"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""راولپنڈی""]"
903,tourism:hotel,"[""akm"", ""akm_fazul"", ""fazul"", ""fazul_haq"", ""haq"", ""haq_اسلام"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_akm"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
904,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:building=yes"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
905,tourism:hotel,"[""agha"", ""agha_khan"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_agha"", ""khan"", ""khan_اسلام"", ""marriott"", ""marriott_hotel"", ""tag:building=yes"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
906,tourism:hotel,"[""buksh"", ""hotel"", ""hotel_islamabad"", ""inn"", ""inn_tourism"", ""islamabad"", ""islamabad_muhammad"", ""muhammad"", ""muhammad_buksh"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
907,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""khan"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
908,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""inn"", ""inn_tourism"", ""islamabad"", ""islamabad_rohtas"", ""rohtas"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
909,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""residency"", ""residency_tourism"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
910,tourism:hotel,"[""f5"", ""f5_اسلام"", ""g5"", ""g5_service"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_service"", ""marriott"", ""marriott_hotel"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f5"", ""west_g5"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
911,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_sumbal"", ""naan"", ""stop"", ""sumbal"", ""sumbal_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
912,tourism:hotel,"[""f-6"", ""f-6_اسلام"", ""grace"", ""hotel"", ""hotel_islamabad"", ""house"", ""house_tourism"", ""islamabad"", ""islamabad_service"", ""new"", ""service"", ""service_west"", ""tag:building=yes"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f-6"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
913,tourism:hotel,"[""f-6"", ""f-6_اسلام"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_service"", ""new"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f-6"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
914,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_murree"", ""murree"", ""murree_راولپنڈی"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""راولپنڈی""]"
915,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""inn"", ""inn_tourism"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
916,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""serena"", ""serena_hotel"", ""tag:building=yes"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
917,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""serena"", ""serena_hotel"", ""tag:building=yes"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel""]"
918,tourism:hotel,"[""complex"", ""f5"", ""f5_اسلام"", ""g5"", ""g5_service"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_service"", ""serena"", ""serena_hotel"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""west"", ""west_f5"", ""west_g5"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
919,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_skyways"", ""skyways"", ""skyways_راولپنڈی"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""راولپنڈی""]"
920,tourism:hotel,"[""bahu"", ""bahu_اسلام"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_sultan"", ""sitara"", ""sultan"", ""sultan_bahu"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
921,tourism:hotel,"[""bahu"", ""bahu_اسلام"", ""hotel"", ""hotel_islamabad"", ""hotel_tourism"", ""islamabad"", ""islamabad_sultan"", ""sultan"", ""sultan_bahu"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
922,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
923,tourism:hotel,"[""g-11"", ""g-11_اسلام"", ""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_service"", ""service"", ""service_west"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""usman"", ""west"", ""west_g-11"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
924,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""ہوٹل"", ""ہوٹل_tourism""]"
925,tourism:hotel,"[""hotel"", ""hotel_islamabad"", ""islamabad"", ""islamabad_سروس"", ""tag:tourism=hotel"", ""tourism"", ""tourism_hotel"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""جی-11"", ""جی-11_اسلام"", ""روڈ"", ""روڈ_ویسٹ"", ""سروس"", ""سروس_روڈ"", ""ویسٹ"", ""ویسٹ_جی-11"", ""ہوٹل"", ""ہوٹل_tourism""]"
